Region,LAWA Site ID,Site name,Estuary name,Date sampled ,Indicator,Units,Indicator value,,,,,,,,
Auckland,LAWA-103138,Hamilton Landing,Mahurangi Harbour,2014/01/01,Mud_content,%,43.0,,,,,,,,
Auckland,LAWA-103138,Hamilton Landing,Mahurangi Harbour,2014/01/01,Macrofauna,N/A,4.55,,,,,,,,
Auckland,LAWA-103138,Hamilton Landing,Mahurangi Harbour,2013/01/01,Mud_content,%,36.9,,,,,,,,
Auckland,LAWA-103138,Hamilton Landing,Mahurangi Harbour,2013/01/01,Macrofauna,N/A,5.02,,,,,,,,
Auckland,LAWA-103138,Hamilton Landing,Mahurangi Harbour,2012/01/01,Mud_content,%,49.1,,,,,,,,
Auckland,LAWA-103138,Hamilton Landing,Mahurangi Harbour,2012/01/01,Macrofauna,N/A,4.87,,,,,,,,
Auckland,LAWA-103138,Hamilton Landing,Mahurangi Harbour,2011/01/01,Mud_content,%,44.5,,,,,,,,
Auckland,LAWA-103138,Hamilton Landing,Mahurangi Harbour,2011/01/01,Macrofauna,N/A,4.85,,,,,,,,
Auckland,LAWA-103138,Hamilton Landing,Mahurangi Harbour,2010/01/01,Mud_content,%,44.3,,,,,,,,
Auckland,LAWA-103138,Hamilton Landing,Mahurangi Harbour,2010/01/01,Macrofauna,N/A,4.90,,,,,,,,
Auckland,LAWA-103139,Jamieson Bay,Mahurangi Harbour,2022/01/01,Arsenic,mg/kg,8.1,,,,,,,,
Auckland,LAWA-103139,Jamieson Bay,Mahurangi Harbour,2022/01/01,Cadmium,mg/kg,0.01,,,,,,,,
Auckland,LAWA-103139,Jamieson Bay,Mahurangi Harbour,2022/01/01,Copper,mg/kg,6.1,,,,,,,,
Auckland,LAWA-103139,Jamieson Bay,Mahurangi Harbour,2022/01/01,Lead,mg/kg,5.5,,,,,,,,
Auckland,LAWA-103139,Jamieson Bay,Mahurangi Harbour,2022/01/01,Mercury,mg/kg,0.01,,,,,,,,
Auckland,LAWA-103139,Jamieson Bay,Mahurangi Harbour,2022/01/01,Zinc,mg/kg,37,,,,,,,,
Auckland,LAWA-103139,Jamieson Bay,Mahurangi Harbour,2021/01/01,Mud_content,%,5.4,,,,,,,,
Auckland,LAWA-103139,Jamieson Bay,Mahurangi Harbour,2021/01/01,Macrofauna,N/A,2.69,,,,,,,,
Auckland,LAWA-103139,Jamieson Bay,Mahurangi Harbour,2020/01/01,Mud_content,%,6.9,,,,,,,,
Auckland,LAWA-103139,Jamieson Bay,Mahurangi Harbour,2020/01/01,Macrofauna,N/A,3.40,,,,,,,,
Auckland,LAWA-103139,Jamieson Bay,Mahurangi Harbour,2019/01/01,Mud_content,%,6.7,,,,,,,,
Auckland,LAWA-103139,Jamieson Bay,Mahurangi Harbour,2019/01/01,Macrofauna,N/A,2.92,,,,,,,,
Auckland,LAWA-103139,Jamieson Bay,Mahurangi Harbour,2018/01/01,Mud_content,%,8.5,,,,,,,,
Auckland,LAWA-103139,Jamieson Bay,Mahurangi Harbour,2018/01/01,Macrofauna,N/A,2.84,,,,,,,,
Auckland,LAWA-103139,Jamieson Bay,Mahurangi Harbour,2017/01/01,Mud_content,%,5.9,,,,,,,,
Auckland,LAWA-103139,Jamieson Bay,Mahurangi Harbour,2017/01/01,Macrofauna,N/A,2.64,,,,,,,,
Auckland,LAWA-103139,Jamieson Bay,Mahurangi Harbour,2016/01/01,Arsenic,mg/kg,6.9,,,,,,,,
Auckland,LAWA-103139,Jamieson Bay,Mahurangi Harbour,2016/01/01,Copper,mg/kg,6.8,,,,,,,,
Auckland,LAWA-103139,Jamieson Bay,Mahurangi Harbour,2016/01/01,Lead,mg/kg,5.5,,,,,,,,
Auckland,LAWA-103139,Jamieson Bay,Mahurangi Harbour,2016/01/01,Mercury,mg/kg,<ALD,,,,,,,,
Auckland,LAWA-103139,Jamieson Bay,Mahurangi Harbour,2016/01/01,Zinc,mg/kg,37,,,,,,,,
Auckland,LAWA-103139,Jamieson Bay,Mahurangi Harbour,2016/01/01,Mud_content,%,6.5,,,,,,,,
Auckland,LAWA-103139,Jamieson Bay,Mahurangi Harbour,2016/01/01,Macrofauna,N/A,2.79,,,,,,,,
Auckland,LAWA-103139,Jamieson Bay,Mahurangi Harbour,2015/01/01,Mud_content,%,11.2,,,,,,,,
Auckland,LAWA-103139,Jamieson Bay,Mahurangi Harbour,2015/01/01,Macrofauna,N/A,3.30,,,,,,,,
Auckland,LAWA-103139,Jamieson Bay,Mahurangi Harbour,2014/01/01,Mud_content,%,9.5,,,,,,,,
Auckland,LAWA-103139,Jamieson Bay,Mahurangi Harbour,2014/01/01,Macrofauna,N/A,3.13,,,,,,,,
Auckland,LAWA-103139,Jamieson Bay,Mahurangi Harbour,2013/01/01,Mud_content,%,15.9,,,,,,,,
Auckland,LAWA-103139,Jamieson Bay,Mahurangi Harbour,2013/01/01,Macrofauna,N/A,3.10,,,,,,,,
Auckland,LAWA-103139,Jamieson Bay,Mahurangi Harbour,2012/01/01,Mud_content,%,14.9,,,,,,,,
Auckland,LAWA-103139,Jamieson Bay,Mahurangi Harbour,2012/01/01,Macrofauna,N/A,3.35,,,,,,,,
Auckland,LAWA-103139,Jamieson Bay,Mahurangi Harbour,2011/01/01,Mud_content,%,12.7,,,,,,,,
Auckland,LAWA-103139,Jamieson Bay,Mahurangi Harbour,2011/01/01,Macrofauna,N/A,2.63,,,,,,,,
Auckland,LAWA-103139,Jamieson Bay,Mahurangi Harbour,2010/01/01,Mud_content,%,12.8,,,,,,,,
Auckland,LAWA-103139,Jamieson Bay,Mahurangi Harbour,2010/01/01,Macrofauna,N/A,3.10,,,,,,,,
Auckland,LAWA-103140,Mid Harbour,Mahurangi Harbour,2022/01/01,Arsenic,mg/kg,16.2,,,,,,,,
Auckland,LAWA-103140,Mid Harbour,Mahurangi Harbour,2022/01/01,Cadmium,mg/kg,0.02,,,,,,,,
Auckland,LAWA-103140,Mid Harbour,Mahurangi Harbour,2022/01/01,Copper,mg/kg,6.1,,,,,,,,
Auckland,LAWA-103140,Mid Harbour,Mahurangi Harbour,2022/01/01,Lead,mg/kg,5.7,,,,,,,,
Auckland,LAWA-103140,Mid Harbour,Mahurangi Harbour,2022/01/01,Mercury,mg/kg,0.02,,,,,,,,
Auckland,LAWA-103140,Mid Harbour,Mahurangi Harbour,2022/01/01,Zinc,mg/kg,44,,,,,,,,
Auckland,LAWA-103140,Mid Harbour,Mahurangi Harbour,2021/01/01,Mud_content,%,10.9,,,,,,,,
Auckland,LAWA-103140,Mid Harbour,Mahurangi Harbour,2021/01/01,Macrofauna,N/A,3.54,,,,,,,,
Auckland,LAWA-103140,Mid Harbour,Mahurangi Harbour,2020/01/01,Mud_content,%,12.2,,,,,,,,
Auckland,LAWA-103140,Mid Harbour,Mahurangi Harbour,2020/01/01,Macrofauna,N/A,4.24,,,,,,,,
Auckland,LAWA-103140,Mid Harbour,Mahurangi Harbour,2019/01/01,Mud_content,%,12.9,,,,,,,,
Auckland,LAWA-103140,Mid Harbour,Mahurangi Harbour,2019/01/01,Macrofauna,N/A,4.21,,,,,,,,
Auckland,LAWA-103140,Mid Harbour,Mahurangi Harbour,2018/01/01,Mud_content,%,14.3,,,,,,,,
Auckland,LAWA-103140,Mid Harbour,Mahurangi Harbour,2018/01/01,Macrofauna,N/A,4.39,,,,,,,,
Auckland,LAWA-103140,Mid Harbour,Mahurangi Harbour,2017/01/01,Mud_content,%,12.7,,,,,,,,
Auckland,LAWA-103140,Mid Harbour,Mahurangi Harbour,2017/01/01,Macrofauna,N/A,4.00,,,,,,,,
Auckland,LAWA-103140,Mid Harbour,Mahurangi Harbour,2016/01/01,Arsenic,mg/kg,10.6,,,,,,,,
Auckland,LAWA-103140,Mid Harbour,Mahurangi Harbour,2016/01/01,Copper,mg/kg,4.2,,,,,,,,
Auckland,LAWA-103140,Mid Harbour,Mahurangi Harbour,2016/01/01,Lead,mg/kg,3.6,,,,,,,,
Auckland,LAWA-103140,Mid Harbour,Mahurangi Harbour,2016/01/01,Mercury,mg/kg,0.02,,,,,,,,
Auckland,LAWA-103140,Mid Harbour,Mahurangi Harbour,2016/01/01,Zinc,mg/kg,32,,,,,,,,
Auckland,LAWA-103140,Mid Harbour,Mahurangi Harbour,2016/01/01,Mud_content,%,13.2,,,,,,,,
Auckland,LAWA-103140,Mid Harbour,Mahurangi Harbour,2016/01/01,Macrofauna,N/A,4.14,,,,,,,,
Auckland,LAWA-103140,Mid Harbour,Mahurangi Harbour,2015/01/01,Mud_content,%,14.1,,,,,,,,
Auckland,LAWA-103140,Mid Harbour,Mahurangi Harbour,2015/01/01,Macrofauna,N/A,4.56,,,,,,,,
Auckland,LAWA-103140,Mid Harbour,Mahurangi Harbour,2014/01/01,Mud_content,%,15.5,,,,,,,,
Auckland,LAWA-103140,Mid Harbour,Mahurangi Harbour,2014/01/01,Macrofauna,N/A,4.07,,,,,,,,
Auckland,LAWA-103140,Mid Harbour,Mahurangi Harbour,2013/01/01,Mud_content,%,16.9,,,,,,,,
Auckland,LAWA-103140,Mid Harbour,Mahurangi Harbour,2013/01/01,Macrofauna,N/A,4.27,,,,,,,,
Auckland,LAWA-103140,Mid Harbour,Mahurangi Harbour,2012/01/01,Mud_content,%,17.1,,,,,,,,
Auckland,LAWA-103140,Mid Harbour,Mahurangi Harbour,2012/01/01,Macrofauna,N/A,4.23,,,,,,,,
Auckland,LAWA-103140,Mid Harbour,Mahurangi Harbour,2011/01/01,Mud_content,%,15.7,,,,,,,,
Auckland,LAWA-103140,Mid Harbour,Mahurangi Harbour,2011/01/01,Macrofauna,N/A,4.71,,,,,,,,
Auckland,LAWA-103140,Mid Harbour,Mahurangi Harbour,2010/01/01,Mud_content,%,15.8,,,,,,,,
Auckland,LAWA-103140,Mid Harbour,Mahurangi Harbour,2010/01/01,Macrofauna,N/A,3.81,,,,,,,,
Auckland,LAWA-103136,Cowans Bay,Mahurangi Harbour,2022/01/01,Mud_content,%,25.8,,,,,,,,
Auckland,LAWA-103137,Dyers Creek,Mahurangi Harbour,2022/01/01,Mud_content,%,9.3,,,,,,,,
Auckland,LAWA-103138,Hamilton Landing,Mahurangi Harbour,2022/01/01,Mud_content,%,46.0,,,,,,,,
Auckland,LAWA-103139,Jamieson Bay,Mahurangi Harbour,2022/01/01,Mud_content,%,7.1,,,,,,,,
Auckland,LAWA-103140,Mid Harbour,Mahurangi Harbour,2022/01/01,Mud_content,%,11.8,,,,,,,,
Auckland,LAWA-103141,Te Kapa Inlet,Mahurangi Harbour,2022/01/01,Arsenic,mg/kg,9.3,,,,,,,,
Auckland,LAWA-103141,Te Kapa Inlet,Mahurangi Harbour,2022/01/01,Cadmium,mg/kg,0.02,,,,,,,,
Auckland,LAWA-103141,Te Kapa Inlet,Mahurangi Harbour,2022/01/01,Copper,mg/kg,5.7,,,,,,,,
Auckland,LAWA-103141,Te Kapa Inlet,Mahurangi Harbour,2022/01/01,Lead,mg/kg,4.1,,,,,,,,
Auckland,LAWA-103141,Te Kapa Inlet,Mahurangi Harbour,2022/01/01,Mercury,mg/kg,0.01,,,,,,,,
Auckland,LAWA-103141,Te Kapa Inlet,Mahurangi Harbour,2022/01/01,Zinc,mg/kg,35,,,,,,,,
Auckland,LAWA-103141,Te Kapa Inlet,Mahurangi Harbour,2021/01/01,Mud_content,%,21.4,,,,,,,,
Auckland,LAWA-103141,Te Kapa Inlet,Mahurangi Harbour,2021/01/01,Macrofauna,N/A,4.54,,,,,,,,
Auckland,LAWA-103141,Te Kapa Inlet,Mahurangi Harbour,2020/01/01,Mud_content,%,20.1,,,,,,,,
Auckland,LAWA-103141,Te Kapa Inlet,Mahurangi Harbour,2020/01/01,Macrofauna,N/A,4.32,,,,,,,,
Auckland,LAWA-103141,Te Kapa Inlet,Mahurangi Harbour,2019/01/01,Mud_content,%,20.6,,,,,,,,
Auckland,LAWA-103141,Te Kapa Inlet,Mahurangi Harbour,2019/01/01,Macrofauna,N/A,4.72,,,,,,,,
Auckland,LAWA-103141,Te Kapa Inlet,Mahurangi Harbour,2018/01/01,Mud_content,%,21.5,,,,,,,,
Auckland,LAWA-103141,Te Kapa Inlet,Mahurangi Harbour,2018/01/01,Macrofauna,N/A,4.24,,,,,,,,
Auckland,LAWA-103141,Te Kapa Inlet,Mahurangi Harbour,2017/01/01,Mud_content,%,23.0,,,,,,,,
Auckland,LAWA-103141,Te Kapa Inlet,Mahurangi Harbour,2017/01/01,Macrofauna,N/A,4.37,,,,,,,,
Auckland,LAWA-103141,Te Kapa Inlet,Mahurangi Harbour,2016/01/01,Arsenic,mg/kg,8.6,,,,,,,,
Auckland,LAWA-103141,Te Kapa Inlet,Mahurangi Harbour,2016/01/01,Copper,mg/kg,5.6,,,,,,,,
Auckland,LAWA-103141,Te Kapa Inlet,Mahurangi Harbour,2016/01/01,Lead,mg/kg,3.9,,,,,,,,
Auckland,LAWA-103141,Te Kapa Inlet,Mahurangi Harbour,2016/01/01,Mercury,mg/kg,<ALD,,,,,,,,
Auckland,LAWA-103141,Te Kapa Inlet,Mahurangi Harbour,2016/01/01,Zinc,mg/kg,32,,,,,,,,
Auckland,LAWA-103141,Te Kapa Inlet,Mahurangi Harbour,2016/01/01,Mud_content,%,17.7,,,,,,,,
Auckland,LAWA-103141,Te Kapa Inlet,Mahurangi Harbour,2016/01/01,Macrofauna,N/A,4.50,,,,,,,,
Auckland,LAWA-103141,Te Kapa Inlet,Mahurangi Harbour,2015/01/01,Mud_content,%,21.5,,,,,,,,
Auckland,LAWA-103141,Te Kapa Inlet,Mahurangi Harbour,2015/01/01,Macrofauna,N/A,4.50,,,,,,,,
Auckland,LAWA-103141,Te Kapa Inlet,Mahurangi Harbour,2014/01/01,Mud_content,%,22.1,,,,,,,,
Auckland,LAWA-103141,Te Kapa Inlet,Mahurangi Harbour,2014/01/01,Macrofauna,N/A,4.16,,,,,,,,
Auckland,LAWA-103141,Te Kapa Inlet,Mahurangi Harbour,2013/01/01,Mud_content,%,20.7,,,,,,,,
Auckland,LAWA-103141,Te Kapa Inlet,Mahurangi Harbour,2013/01/01,Macrofauna,N/A,4.33,,,,,,,,
Auckland,LAWA-103141,Te Kapa Inlet,Mahurangi Harbour,2012/01/01,Mud_content,%,20.3,,,,,,,,
Auckland,LAWA-103141,Te Kapa Inlet,Mahurangi Harbour,2012/01/01,Macrofauna,N/A,4.32,,,,,,,,
Auckland,LAWA-103141,Te Kapa Inlet,Mahurangi Harbour,2011/01/01,Mud_content,%,22.0,,,,,,,,
Auckland,LAWA-103141,Te Kapa Inlet,Mahurangi Harbour,2011/01/01,Macrofauna,N/A,4.17,,,,,,,,
Auckland,LAWA-103141,Te Kapa Inlet,Mahurangi Harbour,2010/01/01,Mud_content,%,24.9,,,,,,,,
Auckland,LAWA-103141,Te Kapa Inlet,Mahurangi Harbour,2010/01/01,Macrofauna,N/A,4.30,,,,,,,,
Auckland,LAWA-103141,Te Kapa Inlet,Mahurangi Harbour,2022/01/01,Mud_content,%,16.8,,,,,,,,
Auckland,LAWA-103142,MNG3,Mangemangeroa,2021/01/01,Mud_content,%,9.6,,,,,,,,
Auckland,LAWA-103142,MNG3,Mangemangeroa,2021/01/01,Macrofauna,N/A,3.64,,,,,,,,
Auckland,LAWA-103142,MNG3,Mangemangeroa,2020/01/01,Mud_content,%,9.3,,,,,,,,
Auckland,LAWA-103142,MNG3,Mangemangeroa,2020/01/01,Macrofauna,N/A,2.54,,,,,,,,
Auckland,LAWA-103142,MNG3,Mangemangeroa,2019/01/01,Mud_content,%,10.0,,,,,,,,
Auckland,LAWA-103142,MNG3,Mangemangeroa,2019/01/01,Macrofauna,N/A,3.18,,,,,,,,
Auckland,LAWA-103142,MNG3,Mangemangeroa,2018/01/01,Mud_content,%,13.0,,,,,,,,
Auckland,LAWA-103142,MNG3,Mangemangeroa,2018/01/01,Macrofauna,N/A,3.54,,,,,,,,
Auckland,LAWA-103142,MNG3,Mangemangeroa,2017/01/01,Mud_content,%,13.9,,,,,,,,
Auckland,LAWA-103142,MNG3,Mangemangeroa,2017/01/01,Macrofauna,N/A,3.33,,,,,,,,
Auckland,LAWA-103142,MNG3,Mangemangeroa,2016/01/01,Arsenic,mg/kg,6.7,,,,,,,,
Auckland,LAWA-103142,MNG3,Mangemangeroa,2016/01/01,Copper,mg/kg,4.1,,,,,,,,
Auckland,LAWA-103142,MNG3,Mangemangeroa,2016/01/01,Lead,mg/kg,6.9,,,,,,,,
Auckland,LAWA-103142,MNG3,Mangemangeroa,2016/01/01,Mercury,mg/kg,0.03,,,,,,,,
Auckland,LAWA-103142,MNG3,Mangemangeroa,2016/01/01,Zinc,mg/kg,35,,,,,,,,
Auckland,LAWA-103142,MNG3,Mangemangeroa,2016/01/01,Mud_content,%,8.8,,,,,,,,
Auckland,LAWA-103142,MNG3,Mangemangeroa,2016/01/01,Macrofauna,N/A,3.01,,,,,,,,
Auckland,LAWA-103142,MNG3,Mangemangeroa,2015/01/01,Mud_content,%,10.6,,,,,,,,
Auckland,LAWA-103142,MNG3,Mangemangeroa,2015/01/01,Macrofauna,N/A,3.03,,,,,,,,
Auckland,LAWA-103142,MNG3,Mangemangeroa,2014/01/01,Mud_content,%,8.3,,,,,,,,
Auckland,LAWA-103142,MNG3,Mangemangeroa,2014/01/01,Macrofauna,N/A,3.00,,,,,,,,
Auckland,LAWA-103142,MNG3,Mangemangeroa,2013/01/01,Mud_content,%,11.4,,,,,,,,
Auckland,LAWA-103142,MNG3,Mangemangeroa,2013/01/01,Macrofauna,N/A,3.03,,,,,,,,
Auckland,LAWA-103142,MNG3,Mangemangeroa,2012/01/01,Mud_content,%,9.9,,,,,,,,
Auckland,LAWA-103142,MNG3,Mangemangeroa,2012/01/01,Macrofauna,N/A,2.89,,,,,,,,
Auckland,LAWA-103142,MNG3,Mangemangeroa,2011/01/01,Mud_content,%,13.1,,,,,,,,
Auckland,LAWA-103142,MNG3,Mangemangeroa,2011/01/01,Macrofauna,N/A,3.46,,,,,,,,
Auckland,LAWA-103142,MNG3,Mangemangeroa,2010/01/01,Mud_content,%,10.7,,,,,,,,
Auckland,LAWA-103142,MNG3,Mangemangeroa,2010/01/01,Macrofauna,N/A,3.17,,,,,,,,
Auckland,LAWA-103143,MNG5,Mangemangeroa,2021/01/01,Mud_content,%,30.1,,,,,,,,
Auckland,LAWA-103143,MNG5,Mangemangeroa,2021/01/01,Macrofauna,N/A,4.75,,,,,,,,
Auckland,LAWA-103143,MNG5,Mangemangeroa,2020/01/01,Mud_content,%,38.3,,,,,,,,
Auckland,LAWA-103143,MNG5,Mangemangeroa,2020/01/01,Macrofauna,N/A,4.35,,,,,,,,
Auckland,LAWA-103143,MNG5,Mangemangeroa,2019/01/01,Mud_content,%,35.6,,,,,,,,
Auckland,LAWA-103143,MNG5,Mangemangeroa,2019/01/01,Macrofauna,N/A,4.87,,,,,,,,
Auckland,LAWA-103143,MNG5,Mangemangeroa,2018/01/01,Mud_content,%,42.4,,,,,,,,
Auckland,LAWA-103143,MNG5,Mangemangeroa,2018/01/01,Macrofauna,N/A,5.06,,,,,,,,
Auckland,LAWA-103143,MNG5,Mangemangeroa,2017/01/01,Mud_content,%,46.0,,,,,,,,
Auckland,LAWA-103143,MNG5,Mangemangeroa,2017/01/01,Macrofauna,N/A,4.19,,,,,,,,
Auckland,LAWA-103143,MNG5,Mangemangeroa,2016/01/01,Mud_content,%,31.7,,,,,,,,
Auckland,LAWA-103143,MNG5,Mangemangeroa,2016/01/01,Macrofauna,N/A,4.49,,,,,,,,
Auckland,LAWA-103143,MNG5,Mangemangeroa,2015/01/01,Mud_content,%,34.2,,,,,,,,
Auckland,LAWA-103143,MNG5,Mangemangeroa,2015/01/01,Macrofauna,N/A,4.69,,,,,,,,
Auckland,LAWA-103143,MNG5,Mangemangeroa,2014/01/01,Mud_content,%,27.0,,,,,,,,
Auckland,LAWA-103143,MNG5,Mangemangeroa,2014/01/01,Macrofauna,N/A,4.63,,,,,,,,
Auckland,LAWA-103143,MNG5,Mangemangeroa,2013/01/01,Mud_content,%,35.1,,,,,,,,
Auckland,LAWA-103143,MNG5,Mangemangeroa,2013/01/01,Macrofauna,N/A,4.40,,,,,,,,
Auckland,LAWA-103143,MNG5,Mangemangeroa,2012/01/01,Mud_content,%,42.1,,,,,,,,
Auckland,LAWA-103143,MNG5,Mangemangeroa,2012/01/01,Macrofauna,N/A,4.59,,,,,,,,
Auckland,LAWA-103143,MNG5,Mangemangeroa,2011/01/01,Mud_content,%,32.4,,,,,,,,
Auckland,LAWA-103143,MNG5,Mangemangeroa,2011/01/01,Macrofauna,N/A,4.98,,,,,,,,
Auckland,LAWA-103143,MNG5,Mangemangeroa,2010/01/01,Mud_content,%,23.4,,,,,,,,
Auckland,LAWA-103143,MNG5,Mangemangeroa,2010/01/01,Macrofauna,N/A,4.96,,,,,,,,
Auckland,LAWA-103144,MNG6,Mangemangeroa,2021/01/01,Mud_content,%,25.4,,,,,,,,
Auckland,LAWA-103144,MNG6,Mangemangeroa,2021/01/01,Macrofauna,N/A,4.63,,,,,,,,
Auckland,LAWA-103144,MNG6,Mangemangeroa,2020/01/01,Mud_content,%,30.6,,,,,,,,
Auckland,LAWA-103144,MNG6,Mangemangeroa,2020/01/01,Macrofauna,N/A,4.68,,,,,,,,
Auckland,LAWA-103144,MNG6,Mangemangeroa,2019/01/01,Mud_content,%,22.5,,,,,,,,
Auckland,LAWA-103144,MNG6,Mangemangeroa,2019/01/01,Macrofauna,N/A,4.68,,,,,,,,
Auckland,LAWA-103144,MNG6,Mangemangeroa,2018/01/01,Mud_content,%,23.8,,,,,,,,
Auckland,LAWA-103144,MNG6,Mangemangeroa,2018/01/01,Macrofauna,N/A,4.90,,,,,,,,
Auckland,LAWA-103144,MNG6,Mangemangeroa,2017/01/01,Mud_content,%,22.1,,,,,,,,
Auckland,LAWA-103144,MNG6,Mangemangeroa,2017/01/01,Macrofauna,N/A,4.53,,,,,,,,
Auckland,LAWA-103144,MNG6,Mangemangeroa,2016/01/01,Arsenic,mg/kg,8.2,,,,,,,,
Auckland,LAWA-103144,MNG6,Mangemangeroa,2016/01/01,Copper,mg/kg,5.6,,,,,,,,
Auckland,LAWA-103144,MNG6,Mangemangeroa,2016/01/01,Lead,mg/kg,10.4,,,,,,,,
Auckland,LAWA-103144,MNG6,Mangemangeroa,2016/01/01,Mercury,mg/kg,0.04,,,,,,,,
Auckland,LAWA-103144,MNG6,Mangemangeroa,2016/01/01,Zinc,mg/kg,46,,,,,,,,
Auckland,LAWA-103144,MNG6,Mangemangeroa,2016/01/01,Mud_content,%,27.8,,,,,,,,
Auckland,LAWA-103144,MNG6,Mangemangeroa,2016/01/01,Macrofauna,N/A,4.53,,,,,,,,
Auckland,LAWA-103144,MNG6,Mangemangeroa,2015/01/01,Mud_content,%,16.5,,,,,,,,
Auckland,LAWA-103144,MNG6,Mangemangeroa,2015/01/01,Macrofauna,N/A,5.04,,,,,,,,
Auckland,LAWA-103144,MNG6,Mangemangeroa,2014/01/01,Mud_content,%,13.0,,,,,,,,
Auckland,LAWA-103144,MNG6,Mangemangeroa,2014/01/01,Macrofauna,N/A,4.31,,,,,,,,
Auckland,LAWA-103144,MNG6,Mangemangeroa,2013/01/01,Mud_content,%,17.9,,,,,,,,
Auckland,LAWA-103144,MNG6,Mangemangeroa,2013/01/01,Macrofauna,N/A,4.52,,,,,,,,
Auckland,LAWA-103144,MNG6,Mangemangeroa,2012/01/01,Mud_content,%,20.0,,,,,,,,
Auckland,LAWA-103144,MNG6,Mangemangeroa,2012/01/01,Macrofauna,N/A,4.76,,,,,,,,
Auckland,LAWA-103144,MNG6,Mangemangeroa,2011/01/01,Mud_content,%,19.7,,,,,,,,
Auckland,LAWA-103144,MNG6,Mangemangeroa,2011/01/01,Macrofauna,N/A,4.78,,,,,,,,
Auckland,LAWA-103144,MNG6,Mangemangeroa,2010/01/01,Mud_content,%,15.4,,,,,,,,
Auckland,LAWA-103144,MNG6,Mangemangeroa,2010/01/01,Macrofauna,N/A,4.16,,,,,,,,
Auckland,LAWA-103145,MNG9,Mangemangeroa,2021/01/01,Macrofauna,N/A,4.88,,,,,,,,
Auckland,LAWA-103145,MNG9,Mangemangeroa,2017/01/01,Macrofauna,N/A,5.00,,,,,,,,
Auckland,LAWA-103145,MNG9,Mangemangeroa,2016/01/01,Arsenic,mg/kg,8.4,,,,,,,,
Auckland,LAWA-103145,MNG9,Mangemangeroa,2016/01/01,Copper,mg/kg,5.5,,,,,,,,
Auckland,LAWA-103145,MNG9,Mangemangeroa,2016/01/01,Lead,mg/kg,11.8,,,,,,,,
Auckland,LAWA-103145,MNG9,Mangemangeroa,2016/01/01,Mercury,mg/kg,0.06,,,,,,,,
Auckland,LAWA-103145,MNG9,Mangemangeroa,2016/01/01,Zinc,mg/kg,51,,,,,,,,
Auckland,LAWA-103145,MNG9,Mangemangeroa,2016/01/01,Mud_content,%,33.7,,,,,,,,
Auckland,LAWA-103145,MNG9,Mangemangeroa,2016/01/01,Macrofauna,N/A,4.96,,,,,,,,
Auckland,LAWA-103145,MNG9,Mangemangeroa,2015/01/01,Macrofauna,N/A,4.98,,,,,,,,
Auckland,LAWA-103145,MNG9,Mangemangeroa,2014/01/01,Macrofauna,N/A,4.80,,,,,,,,
Auckland,LAWA-103145,MNG9,Mangemangeroa,2013/01/01,Macrofauna,N/A,4.58,,,,,,,,
Auckland,LAWA-103145,MNG9,Mangemangeroa,2012/01/01,Macrofauna,N/A,5.39,,,,,,,,
Auckland,LAWA-103145,MNG9,Mangemangeroa,2011/01/01,Macrofauna,N/A,4.95,,,,,,,,
Auckland,LAWA-103145,MNG9,Mangemangeroa,2010/01/01,Macrofauna,N/A,5.09,,,,,,,,
Auckland,LAWA-103142,MNG3,Mangemangeroa,2022/01/01,Mud_content,%,10.9,,,,,,,,
Auckland,LAWA-103143,MNG5,Mangemangeroa,2022/01/01,Mud_content,%,29.7,,,,,,,,
Auckland,LAWA-103144,MNG6,Mangemangeroa,2022/01/01,Mud_content,%,27.3,,,,,,,,
Auckland,LAWA-103178,Anns Creek,Manukau Harbour,2021/01/01,Arsenic,mg/kg,10.9,,,,,,,,
Auckland,LAWA-103178,Anns Creek,Manukau Harbour,2021/01/01,Copper,mg/kg,14.6,,,,,,,,
Auckland,LAWA-103178,Anns Creek,Manukau Harbour,2021/01/01,Lead,mg/kg,19.9,,,,,,,,
Auckland,LAWA-103178,Anns Creek,Manukau Harbour,2021/01/01,Mercury,mg/kg,0.05,,,,,,,,
Auckland,LAWA-103178,Anns Creek,Manukau Harbour,2021/01/01,Zinc,mg/kg,141,,,,,,,,
Auckland,LAWA-103178,Anns Creek,Manukau Harbour,2021/01/01,Mud_content,%,93.6,,,,,,,,
Auckland,LAWA-103178,Anns Creek,Manukau Harbour,2021/01/01,Macrofauna,N/A,5.34,,,,,,,,
Auckland,LAWA-103178,Anns Creek,Manukau Harbour,2018/01/01,Arsenic,mg/kg,10.5,,,,,,,,
Auckland,LAWA-103178,Anns Creek,Manukau Harbour,2018/01/01,Copper,mg/kg,15.2,,,,,,,,
Auckland,LAWA-103178,Anns Creek,Manukau Harbour,2018/01/01,Lead,mg/kg,19.7,,,,,,,,
Auckland,LAWA-103178,Anns Creek,Manukau Harbour,2018/01/01,Mercury,mg/kg,0.05,,,,,,,,
Auckland,LAWA-103178,Anns Creek,Manukau Harbour,2018/01/01,Zinc,mg/kg,152,,,,,,,,
Auckland,LAWA-103178,Anns Creek,Manukau Harbour,2018/01/01,Mud_content,%,81.9,,,,,,,,
Auckland,LAWA-103178,Anns Creek,Manukau Harbour,2018/01/01,Macrofauna,N/A,5.46,,,,,,,,
Auckland,LAWA-103178,Anns Creek,Manukau Harbour,2016/01/01,Arsenic,mg/kg,9.9,,,,,,,,
